class,News
0,RT @TweetLikeAGirI: when other girls wear beanies they look cute &amp; stylish but when i wear them i look like a member of a drug cartel who s&#8230;
0,RT @TweetTully: This is so great. Regular season ball is for the birds
0,RT @TwitchyTeam: 'Dying laughing': Russian wrestlers mock 'girly man' Obama's workout video http://t.co/LLDrxLZeUs
0,"RT @TwitchyTeam: 'Worst tweet ever'? PR 'pro' manages to sound racist, mock AIDS in a single tweet http://t.co/0nTcWbrMMk"
0,"RT @TwitchyTeam: Low turnout reported, but Charlie Crist just filed and emergency motion to extend voting hours in Broward Co. http://t.co/&#8230;"
0,RT @TwitchyTeam: Richard Grenell: WaPo's Greg Sargent mocks voter ID and 'proves point' of proponents http://t.co/KG3NEWOYIy
0,RT @TyDunne: Have to go with the slant pass to your outside linebacker in that situation.
0,"RT @TyWahlbrink: @victoriakuhlman One day more until turkey, it will nip me in the belly, we'll be ready for the stuffing, we will wet ours&#8230;"
0,"RT @TylerGimblin: Girls, don't let a dude treat you like a yellow starburst. You are a pink starburst."
0,RT @UFGatorFamily: Incase any hillbillies try to roast... &#128010;&#128010; http://t.co/LJ168KTccp
0,RT @UFlorida: @GatorZoneFB It's a bird...It's a plane...It's Jake McGee! http://t.co/WVdLScoDvw
0,"RT @USABillOfRights: Psychological Warfare for Dhimmis -- DEFEATING ISLAM
http://t.co/M8zlTY0fZs
joining forces to take out world's trash h&#8230;"
0,RT @USAgov: Our national bird - the American bald eagle - is an endangered species success story. http://t.co/OJscNNMYEm
0,"RT @USRealityCheck: Republicans Want to Yank Food Stamps from the Hungry: 

 May 16, 2... http://t.co/2UkcoICd9Q prg #P2"
0,"RT @UberFacts: Mila Kunis has heterochromia iridum which gives her two different colored eyes. One eye is green, the other is brown."
0,RT @UberFacts: The strings attached to boxes of animal crackers were originally put there so that the box could be hung from Christmas tree&#8230;
0,RT @UncleBlazer: Yo mama so ghetto she uses cigarette butts as q-tips
0,RT @Underchilde: *Goes into monkey bar to meet swingers*
0,RT @UnnagroundKing: RT @JoshHelaku: I don't care who Kendrick made that song for it's still trash
0,"RT @UnusualFactPage: Shy people tend have great observational skills, making it easier to recognize the core of a problem then solving it."
0,"RT @UrbanEngIish: When your phone goes off in class and the teacher says ""turn that trash off"" but its a song from your mixtape = https://t&#8230;"
0,RT @VUULibrary: It is Shakespeare's birthday. Take a look at some Shakespearean trash talk. http://t.co/JSy3UFfaIb
0,RT @Vaeflare: ...Because sometimes you just need a moment to appreciate a noble guinea pig with steampunk dragon wings. http://t.co/SeRyx9v&#8230;
0,RT @VainHumility: Naming my son Caesar. Dawn of the apes is the absolute best movie I've ever seen in my entire life.
0,"RT @VandTRailroad: #DidYouKnow: The Comstock Lode was a boon 4 @VirginiaCity as it grew 2 20,000 ppl &amp; became 1 of the largest &amp; wealthiest&#8230;"
0,RT @Venus_Lynn: &#8220;@dylxnl: look ghetto but it work http://t.co/chrvW9dPca&#8221;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;
0,RT @VersaceAmeezy: Austin is so cute like look at him all excited because he got Oreos http://t.co/0mK1W8Reak
0,RT @VersaceSilk: When you try to tell grandpa that 70s music was trash https://t.co/kYULQZoBC6
0,RT @VerusFacts: How Shy People Flirt. Learn tips from the best! http://t.co/81PvuHnHaT
0,RT @VideriQuamEsse: British Jihadi Mother Who Wants to Be First Female Executioner is MI6's Most Wanted http://t.co/INZPvpf2tN
0,RT @VinceSports: Best #CollegeGameday sign ever! The Dak-ness is spreading! Charlie Murphy's True Hollywood Stories. #ChappelleShow http://&#8230;
0,RT @WFANTrades: Don't know how you Yankees fans listen to Kay every night. Absolutely brutal. Just nonsensical blah blah blah blah. Radio n&#8230;
0,RT @WORIDSTARHlPHOP: This talking eggplant skurred af https://t.co/KDwoApyvD0
0,"RT @WORIDSTARHlPHOP: When your phone goes off in class and the teacher says ""turn that trash off"" but its a song from your mixtape https://&#8230;"
0,RT @WOWFoodPics: Oreo Shake http://t.co/YE22nl8bsE
0,RT @WashTimes: John Kerry caught appearing to mock Israel&#8217;s &#8216;pinpoint&#8217; operation in Gaza - http://t.co/3yqFR9LZsR #Israel #Gaza http://t.co&#8230;
0,"RT @WayneDupreeShow: Fear mongering by the left is dying. Wake up, who are you going 2 believe Charlie Rangel and Hussein or Mia Love and C&#8230;"
0,"RT @WayneRoot: Well there's difference between Erick Erickson and me. I've always understood Obama is Muslim Jihadi sympathizer:
https://t.&#8230;"
0,"RT @WhatTheFFacts: Actor Charlie Sheen once bought 2,600 seats at an Angels baseball game in hopes of catching a home run ball."
0,RT @WheelTod: If life hands you a hot potato try throwing it at two birds.
0,"RT @WhenRapperSaid: When Joey Bada$$ said ""Traded in my Nikes for a new mic, I guess it's safe to say he sold his soles for a new life."" ht&#8230;"
0,RT @WhitePeopleTalk: &#8220;KOBE&#8221; as they shoot a piece of paper into the trash
0,"RT @WhyVee: @georgegalloway A Muslim wmn covers the yellow star of Jewish neighbour with her veil to protect her, Sarajevo,1941. http://t.c&#8230;"
0,"RT @WillMcAvoyACN: An ad for the Haitian charity ""Water Is Life"" mocks people who use #FirstWorldProblems hashtag through juxtaposition. ..."
0,RT @Wilnerness590: . @Jmart96 Because Outman is a brand-new #Yankees and because Girardi will never use 3 relievers when he can use 6.
0,RT @WitnessLaron: So this ape can get a MCM but I can't unbelievable... http://t.co/TsmstRxQX7
0,RT @Women_Fit: Use what talent you possess: the woods would be very silent if no birds sang except those that sang best.
0,RT @Woody_AFC: @_WhitePonyJr_ @ivanrabago_ no doubt about it. I mean its cute tossing around trash cans and having 98lb Mexican boys wantin&#8230;
0,"RT @WorIdStarFunnyy: this the ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/NQyLxquLOC"
0,RT @Wyeisha_Davis: Idc I still watch two &amp; a half men . Well the old one with Charlie
0,RT @YahooFinance Two stocks to turn trash into cash http://t.co/MRmlxaCOXx
0,"RT @Yankees: #SpringTraining Daily takes a look at the #Yankees&#8217; outfield, perhaps the AL&#8217;s deepest: http://t.co/RP3Gz6MDBF (via @Yankeeson&#8230;"
0,RT @Yankees: #Yankees can jump into first place TONIGHT. RT if you think they will!
0,"RT @Yankees: #Yankees lineup vs. Red Sox:
Ellsbury CF
Jeter SS
Beltran DH
Soriano LF
Teixeira 1B
McCann C
Solarte 3B
Ichiro RF
Roberts 2B
T&#8230;"
0,RT @Yankees: #Yankees win! Final score: 7-4.
0,"RT @Yankees: #Yankees win, 6-5, on a #walkoff single by Derek Jeter!!!!!! #FarewellCaptain"
0,RT @Yankees: .@DRob30 comes in to close out the game here in the 9th. #Yankees
0,"RT @Yankees: Analyzing the impact of Masahiro Tanaka on #SpringTraining Daily, brought to you by @YankeesonDemand: http://t.co/L2gJboDNkM"
0,"RT @Yankees: Ballgame over, #Yankees WIN! Yanks beat the White Sox in 10 innings, 4-3."
0,"RT @Yankees: Congrats to Derek Jeter, who will start at shortstop in his 14th and final All-Star Game! #FarewellCaptain http://t.co/5nhtJOx&#8230;"
0,"RT @Yankees: Congratulations Ichiro! That leadoff base hit in the 8th is hit No. 2,800 in his @MLB career!"
0,"RT @Yankees: Gardy goes yardy again! He leads off the game with a HR for the second straight night, and it's 1-0 #Yankees!"
0,RT @Yankees: Getting the field ready for today's game. http://t.co/lh4UzqXbei
0,"RT @Yankees: RECAP: In epic storybook ending, Derek Jeter closes his last game in Bronx with a #walkoff. http://t.co/Dl390SbteQ http://t.co&#8230;"
0,RT @Yankees: Remember when we paused an All-Star Game to honor Mariano Rivera? #tbt http://t.co/PqEDosogLo
0,RT @Yankees: SEE YA! @JacobyEllsbury gives the #Yankees a 4-3 lead in the 10th with a solo home run!
0,RT @Yankees: Show your support during #FleetWeekNYC with #troopthanks. You could be on the @BofA_Community billboard in Times Sq! http://t.&#8230;
0,RT @Yankees: The @EmpireStateBldg shines its lights in #Yankees pinstripes in honor of Derek Jeter. #FarewellCaptain http://t.co/3fp2pg85MB
0,RT @Yankees: Time to bounce in the Bronx. #LetsGoYankees #Walkoff http://t.co/W5ATfRsLKK
0,"RT @Yankees: VICTORY! #Yankees outlast A's, 10-9 in 14 innings. Eduardo Nunez the hero, and oh yeah, FIRST PLACE still resides in the Bronx."
0,RT @Yankees: Were you expecting anything short of fireworks in his final homestand? #FarewellCaptain http://t.co/5nTacrQ43m
0,RT @Yankees: You may cry after watching the Derek Jeter @Gatorade ad: http://t.co/hMO9Bxol0x http://t.co/0xdlxToci8
0,"RT @YankeesWFAN: One scout said Prado is ""first team most underrated."" Gives the Yankees a 2b through 2016, could slide to 3b if needed too."
0,RT @YepillPosts: If I had a dollar for every time I died on flappy bird http://t.co/pj8QSBTe2L
0,RT @YoungCon1266: Listen to Charlie Daniels speak the truth &amp; then enlist in the U.S. FREEDOM ARMY at http://t.co/cxzfajqUfV. http://t.co/k&#8230;
0,RT @Zach_Dorsey: My trash is worth more than you
0,"RT @ZekeJMiller: RT @MarcACaputo: ""I've met few people in politics that I disrespect more than Charlie Crist,"" --Rudy Giuliani"
0,RT @ZekeJMiller: RT @bobschieffer: Looking forward to sitting down with President Obama for our 60th anniversary broadcast this Sunday &#8212; ho&#8230;
0,RT @ZitlalyL: It's okay chiquito &#128514; I'm not in the ghetto anymore &#128524;
0,RT @ZonedMoan: Smh RT @TieMyDuragBoo: And Henny too RT @BkRaised718 Beer trash af end of story
0,RT @_JocelynB: Yu hoes just love to pump fake bout y'all lives on these social networks
0,RT @_MykalaJ: @whitakerc54 blame it on the yellow chucks lmfao
0,RT @_RiveraJustin: It's unattractive when girls act ghetto
0,RT @_VibeWithMe_: doing someone wrong for the sole reason that they did you wrong will only bring more negative karma &amp; energy into your li&#8230;
0,RT @_WORDtotheWISE: I love when the birds are chirping in the morning #patsgonnasubtweet
0,"RT @__E_T___: Brown colored eyes are really blue, under a layer of melanin."
0,RT @___Legacy: Need some ice cream and Oreos &#128525;
0,RT @__matt29: Larry bird 38 &#128514;
0,RT @_chocgirL: Rich homie and bird man gone be at mansion &#233;lan tonight &#128064;
0,RT @_lvrking: chris brown is trash.
0,"RT @_mikaylahh: I asked @zzachbarness to get me pink bunnies one time, so he brought me yellow chicks...&#128048;&#128149;"
0,"RT @_pascuzzo: ""@Salon: Meanwhile in Texas: 19-year-old man facing 5 years to life in prison for $25 worth of pot brownies http://t.co/438F&#8230;"
0,"RT @_wintergirl93: I don't wanna hear Sgt. #Tahmooressi's name come outta the Preezy's mouth. He couldn't be bothered then, keep his pie ho&#8230;"
0,"RT @aekulze: In Hopes of Recruiting More Women, ISIS Opens Jihadi Finishing School http://t.co/xlxdfZxS9s @vocativ http://t.co/E3hhzNThrk"
0,RT @ahmadblack35: Can someone find the Georgia fan who talked trash to me and told me he hope we don't end up like Tennessee? Tell him I'm &#8230;
0,RT @ahmiryoung Lakers on....I thought trash day was Monday
0,RT @ajbk4life1: how do people not realize the jig ?
0,RT @ajjacobs: Just learned that there was a 1932 Japanese political plot to assassinate Charlie Chaplin. #PleaseOptionThisTweetNow #Back ...
0,"RT @alex_gtz13: Cause I'm as free as a bird now, and this bird you can not change &#127926;"
0,RT @alexlundry: Charlie Baker!!!
0,RT @alicia_enz: I'm the only person who likes yellow Starburst I feel
0,"RT @alicia_garcia3: ""That's why God made brownies. To replace boys."""
0,"RT @alison_cherry: .@nlisa &amp; I are discussing our awful 90s fashion choices: yellow overall shorts, boxers over leggings. What was your bes&#8230;"
0,"RT @alisonkent: Also as part of my release day gift (yes, we get those!) this adorable bumblebee bear! #Montlake http://t.co/SC3AjXCiRB"
0,"RT @allly_sunn: ""That's what that means..some kid called me at like 1 in the morning asking me if I wanted to hit the slopes..."""
0,RT @almostkanye: RT @Resolutionary_: if Crabtree woulda caught that over Sherman for the game y'all woulda said Sherman trash &amp; he got what&#8230;
0,RT @amh_1126: s/o #NF @patpatbush thanks for the follow Hun!! &#128536;&#128536;
0,"RT @amoz1939: drinking
to the last drop
washing teapot 
#haiku #mijikai"
0,RT @amyalkon: School admins take hungry kids' lunch &amp; throw in trash because their lunch funds aren't paid up. That'll teach em! http://t.c&#8230;
0,RT @anilkohli54: @mediacrooks so the ball did roll down the slope &amp; found a natural spot @madhutrehan defending brother &amp; the scumbag @sard&#8230;
0,"RT @anitaphilmar: Fairy Fun - Losing her wings doesn't mean there aren't other ways to fly? #asmsg, #erotica #shortstory http://t.co/t6LuM&#8230;"
0,RT @antglizzygg: Ain't Talk 2 My Mova N A Week First Thing She Say Is Where Shy An Benny &#128514;
0,RT @anticvlum: Lol I'm litetally just a walking trash can
0,RT @antoinetteA: Coming up at 5:15a: Charlie Baker's campaign admits he may have been wrong about the emotional fisherman story from this w&#8230;
0,"RT @arlingtondems: Hey Arlington Democrats! For you early birds, join us @BusboysAndPoets tomorrow. It's the Second Saturday of April. http&#8230;"
0,"RT @attsmcjay: ""One man's trash is another man's treasure""...perfectly explains strippers with daddy issues."
0,"RT @audizzle: Quote of last night, @GinaGaus telling me to find her a curved stick and she'll make a crossbow to shoot a bird down"
0,RT @babiesdressup: What a silly little monkey &#128584; http://t.co/DMKLK4k147
0,RT @badblogger69: @wenchbucket that monkey is from hell
0,RT @badnradbrad: @whattheflocka lol have u seen when ike and his kindergarten teacher start having a sexual relationship
0,RT @bakedbeansbro: Throw me in trash http://t.co/GvGMJJ6vYi
0,"RT @bakedbrotatoes: *spits out animal cracker*
This doesn't even taste like hippo."
0,RT @bansky: LeBron doesn't turn 30 til december. he made 5 trips faster than kobe shaq mike or bird. he'll be back yal act like hes retirin&#8230;
0,"RT @beauty_briii: One of my classmates offered my teacher and brownie and someone said ""you trying to earn brownie points"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;"
0,RT @bigbluexpress: Cal has a day off and for giggles heads to Yankee stadium to hang with Derek Jeter. Yep coaching at UK is probably weari&#8230;
0,"RT @bitterarab: Now that Halloween is fast approaching please understand this. We are a culture, not a costume to mock and ridicule! http:/&#8230;"
0,RT @bjs5555: ELECT Democratic Nominee Amos Powers @Powers2014 2 #Congress #TN6 DEFEAT TEA Diane Black #Red2Blue #TNTweeters #CIR http://t.c&#8230;
0,RT @bjs5555: ELECT Democratic Nominee Charlie Brown @Govcharliebrown for #Gov of #TN DEFEAT (R) Gov. Bill Haslam! @UniteBlueTN http://t.co/&#8230;
0,RT @bjs5555: ELECT Democratic Nominee Charlie Hardy @runwithcharlie to U.S. Senate. #WY Defeat TEA Mike Enzi. #TNTweeters #CIR http://t.co&#8230;
0,RT @blogredmachine: I wonder if those fans in LA feel like Charlie Brown after Lucy pulls the ball away... #JoeyVotto
0,RT @boominator: &#8220;@CureOurCountry: Rand Paul mocks Clinton with #HillarysLosers pics with failed candidates http://t.co/r8fjtCsJ5O http://t&#8230;
0,"RT @breely216: The recommended serving size for brownies is ""all of them."""
0,RT @briangaar: Old white people complaining about government tyranny is like the Yankees being upset that players make too much money
0,"RT @bspence5: @Morning_Joe #msnbc new census questions=tempest in teapot,ACA stays,costs down,7.5mil+getting covered is a success story to &#8230;"
0,RT @bunnyasmin1125: I Still Be Craving An Oreo McFlurry b;
0,RT @calvin2000: Really? This is what's concerning him right now? MT @katiecouric: Looking forwd to speaking with John Kerry tomorrow AM abo&#8230;
0,RT @camilleftansel: i've read the hunger games 12 times i am trash
0,"RT @carrielusch: You might be a liberal if you continue to trash America, claiming how horrible and evil it is, yet you refuse to leave"
0,RT @caseykim12: Your sole purpose is to make money. Otherwise you'd suggest violence prevention policies that actually WORK. @piersmorgan
0,"RT @cenopant: (she)s 
bro(was)ken
bec(a)use
s(side)he
beli(hoe)ved"
0,"RT @ceut: BushCo used to publicly trash ex-officials who wrote books - Snow, O'Neill, etc. Bet we won't hear PBO trashing Gates... #morning&#8230;"
0,RT @charcharkuhlman: First day of spring break: ate half a pan of brownies &amp; watched 6 episodes of Parks and Rec with @victoriakuhlman &amp; @E&#8230;
